_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-859.0150248733131,6322,-0.00808361255239577,-1.3715583414908568,1.5359921267488545,0.06912444957878262,-0.0045210463,-2.7554774,2.738358,0.410148,1.1014423933010095e-16,-3.0440939404667295,3.693854406004349,0.9999925354518868,-1.5796056042456095,-2.7671008021003627,0.0008655779447245681,0.6354495658408233,20,-0.040875904,16.51276,0.013699058,1.5,1.0,0.3524608250937211,0.4453371097583022,-0.08049307583827736
-889.8973267384875,7048,0.0004834713724100482,-1.4236016706762038,1.418509831796808,0.07527059719513485,-0.0038547963,-2.8507822,2.8146546,0.38972738,3.226073715142339e-17,-4.017007994581452,4.256058798088378,0.9999952988091573,-1.5700636245761972,-2.778662006769853,-0.0030416594198564868,0.5886079856950494,40,-0.024923136,16.492485,0.012863491,2.25,1.0,0.30398058931655303,0.48365840937601157,-0.0813661822248779
-912.5078227465865,7795,0.005648730270198597,-1.4875432194902782,1.4295243951237515,0.07300515054620503,-0.0003194059,-2.537743,2.436091,0.375363,2.187687704713586e-17,-3.983588022136236,4.734965322083294,0.99999443217945,-1.500120580527981,-2.46650087929724,0.004584051939493418,0.47611450654042914,60,-0.020676168,16.490185,0.012344497,3.375,1.0,0.21376645000915512,0.551962188372184,0.2883574361230091
-1081.232143798782,9184,0.004210809870099806,-1.409377951227957,1.3161555971097407,0.07514764355884561,0.00075845845,-2.6919286,2.963016,0.3739705,3.7136379917775274e-17,-4.65965568283016,5.979956061424694,0.9999936242723935,-1.5643903941921817,-2.581843152744263,-0.0009942782818419457,0.4589683239206247,80,-0.017439265,16.503483,0.005938042,3.375,1.0,0.16424597936687343,0.6455625136906065,0.3930832522451979
-1131.8781022588557,9451,0.004473903249685821,-1.40690254911893,1.568472512540337,0.07536169399962411,0.005493342,-2.9149942,2.6766653,0.3735219,3.0072700698766278e-18,-4.833999672814331,5.9967164523542476,0.9999937321205145,-1.6061576558863795,-2.4634776203173514,0.004698445419847279,0.41844363457637895,100,-0.017876383,16.506657,0.006138431,5.0625,1.0,0.1221749485056318,0.7080258742021663,0.43811502229517185
-1292.2315045000828,10956,0.006163318365580596,-1.472230510443339,1.4534667833974084,0.07862798135485903,0.0001799267,-2.6541162,2.697801,0.37455148,2.3347515961449075e-17,-5.162294356112981,5.236110696234683,0.9999931931968621,-1.6068610395939407,-2.4759517605622636,0.0090437075194873,0.3929823169261758,120,-0.010033505,16.499681,0.0017202188,5.0625,1.0,0.09106970394477207,0.7683942321530028,0.5147052761935413
-1254.8816999232722,10596,0.0056769420646625235,-1.619229369574521,1.489510134019391,0.08032941201410167,0.0017283005,-3.1240518,2.7200391,0.37475812,-1.3411527666291057e-17,-5.601163117342403,6.622496030235551,0.9999925728583257,-1.6108503221896187,-2.570541047691879,-0.0026283785381418156,0.4135639573221882,140,-0.010738782,16.48893,0.0019510953,5.0625,1.0,0.1158560182799075,0.7203125999190112,0.4846758254070699
-1085.3338617773916,9329,0.005806817521587961,-1.4204760182533684,1.4964309690566835,0.07739272549397651,0.0014986183,-2.7499027,2.6836462,0.37037957,6.70251481904693e-17,-4.121351547136661,6.5921685345218,0.9999929517327288,-1.559472030157646,-2.378966506191773,-0.005214649443145079,0.42561391938078735,160,-0.0124019,16.479843,0.0023243837,5.0625,1.0,0.11363168650908838,0.7365302914422702,0.47268365506857535
-1196.9988356581327,10189,0.0028603830321880346,-1.5730452321721575,1.4914818623252535,0.07899062164252946,0.0012623261,-2.7574992,2.610864,0.3718648,1.6736701990619692e-17,-5.486402246431338,5.788112669002939,0.9999932896118623,-1.5682923831200042,-2.4962434182302613,0.004614605493626837,0.4320266560703835,180,-0.011670653,16.474846,0.0021327469,5.0625,1.0,0.12461170252583041,0.7121081299294525,0.43336127982694206
-1061.5406467451003,9053,0.004349964425492505,-1.401510057503918,1.551811976044198,0.08029065894427824,-0.0010235248,-2.8490381,2.630035,0.37191492,1.883687800534895e-17,-5.592410869816402,4.95114017528467,0.9999942375298381,-1.5015299946485043,-2.51276343068701,-0.0021843888364079375,0.40877555936083126,200,-0.012701035,16.465857,0.002262412,5.0625,1.0,0.14998186684060535,0.6333492135118464,0.24882255991465674
